Sprs_0001	len=368	ExpAA=88.22	First60=0.00	PredHel=4	Topology=i85-107o117-134i190-212o250-272i
Sprs_5327	len=844	ExpAA=242.05	First60=0.00	PredHel=9	Topology=i82-104o163-180i193-215o288-310i452-474o500-519i656-675o751-773i780-802o
Sprs_5328	len=1388	ExpAA=11.30	First60=11.29	PredHel=0	Topology=o
Sprs_5329	len=853	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5330	len=271	ExpAA=14.56	First60=14.50	PredHel=0	Topology=o
Sprs_5331	len=1755	ExpAA=0.19	First60=0.00	PredHel=0	Topology=o
Sprs_5332	len=823	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5333	len=298	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
Sprs_5334	len=1229	ExpAA=0.11	First60=0.03	PredHel=0	Topology=o
Sprs_5335	len=622	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Sprs_5336	len=677	ExpAA=2.43	First60=0.00	PredHel=0	Topology=o
Sprs_5337	len=107	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Sprs_5338	len=582	ExpAA=0.07	First60=0.03	PredHel=0	Topology=o
Sprs_5339	len=338	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5340	len=145	ExpAA=0.25	First60=0.00	PredHel=0	Topology=o
Sprs_5341	len=448	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Sprs_5342	len=1089	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_5343	len=823	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Sprs_5344	len=417	ExpAA=237.38	First60=22.72	PredHel=11	Topology=i38-60o65-87i100-122o133-155i168-190o219-241i267-289o304-326i333-355o370-387i394-413o
Sprs_5345	len=185	ExpAA=23.93	First60=3.59	PredHel=1	Topology=i152-174o
Sprs_5346	len=229	ExpAA=18.48	First60=18.48	PredHel=1	Topology=i7-24o
Sprs_5347	len=729	ExpAA=0.07	First60=0.04	PredHel=0	Topology=o
Sprs_5348	len=319	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5349	len=531	ExpAA=0.42	First60=0.00	PredHel=0	Topology=o
Sprs_5350	len=200	ExpAA=20.71	First60=20.71	PredHel=1	Topology=i7-29o
Sprs_5351	len=768	ExpAA=0.10	First60=0.01	PredHel=0	Topology=o
Sprs_5352	len=436	ExpAA=0.15	First60=0.01	PredHel=0	Topology=o
Sprs_5353	len=607	ExpAA=2.25	First60=0.00	PredHel=0	Topology=o
Sprs_5354	len=541	ExpAA=15.54	First60=15.53	PredHel=1	Topology=i7-23o
Sprs_5355	len=579	ExpAA=22.63	First60=0.00	PredHel=1	Topology=i98-120o
Sprs_5356	len=207	ExpAA=10.96	First60=10.96	PredHel=0	Topology=o
Sprs_5357	len=575	ExpAA=23.14	First60=0.00	PredHel=1	Topology=i82-104o
Sprs_5358	len=602	ExpAA=21.94	First60=0.02	PredHel=1	Topology=i90-112o
Sprs_5359	len=836	ExpAA=0.28	First60=0.24	PredHel=0	Topology=o
Sprs_5360	len=1618	ExpAA=1.39	First60=0.00	PredHel=0	Topology=o
Sprs_5361	len=331	ExpAA=0.34	First60=0.00	PredHel=0	Topology=o
Sprs_5362	len=477	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5363	len=476	ExpAA=13.29	First60=10.86	PredHel=1	Topology=i5-22o
Sprs_5364	len=707	ExpAA=22.59	First60=4.75	PredHel=1	Topology=i56-78o
Sprs_5365	len=948	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5366	len=1231	ExpAA=0.18	First60=0.00	PredHel=0	Topology=o
Sprs_5367	len=497	ExpAA=118.91	First60=17.14	PredHel=4	Topology=o26-43i80-102o173-191i198-220o
Sprs_5368	len=601	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Sprs_5369	len=224	ExpAA=0.14	First60=0.14	PredHel=0	Topology=o
Sprs_5370	len=497	ExpAA=0.10	First60=0.00	PredHel=0	Topology=o
Sprs_5371	len=585	ExpAA=144.45	First60=18.94	PredHel=7	Topology=o24-46i59-81o96-118i123-145o149-171i178-200o210-232i
Sprs_5372	len=358	ExpAA=3.95	First60=3.88	PredHel=0	Topology=o
Sprs_5373	len=891	ExpAA=234.42	First60=23.26	PredHel=10	Topology=o37-59i121-143o168-185i422-444o464-486i563-585o615-637i642-664o679-701i714-736o
Sprs_5374	len=342	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_5375	len=869	ExpAA=0.67	First60=0.00	PredHel=0	Topology=o
Sprs_5376	len=247	ExpAA=0.03	First60=0.03	PredHel=0	Topology=o
Sprs_5377	len=1244	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_5378	len=312	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5379	len=134	ExpAA=0.33	First60=0.04	PredHel=0	Topology=o
Sprs_5380	len=253	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5381	len=356	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
Sprs_5382	len=547	ExpAA=21.50	First60=21.44	PredHel=1	Topology=i5-27o
Sprs_5383	len=92	ExpAA=0.17	First60=0.00	PredHel=0	Topology=i
Sprs_5384	len=1193	ExpAA=218.33	First60=0.00	PredHel=6	Topology=o623-645i658-680o747-766i775-797o849-871i1147-1169o
Sprs_5385	len=944	ExpAA=0.04	First60=0.01	PredHel=0	Topology=o
Sprs_5386	len=420	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5387	len=138	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5388	len=296	ExpAA=0.69	First60=0.68	PredHel=0	Topology=o
Sprs_5389	len=313	ExpAA=12.48	First60=12.47	PredHel=0	Topology=o
Sprs_5390	len=2336	ExpAA=0.39	First60=0.00	PredHel=0	Topology=o
Sprs_5391	len=275	ExpAA=0.72	First60=0.00	PredHel=0	Topology=o
Sprs_5392	len=712	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5393	len=1476	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5394	len=732	ExpAA=2.66	First60=0.00	PredHel=0	Topology=o
Sprs_5395	len=597	ExpAA=8.07	First60=7.86	PredHel=0	Topology=o
Sprs_5396	len=477	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5397	len=510	ExpAA=20.99	First60=9.12	PredHel=1	Topology=i51-73o
Sprs_5398	len=281	ExpAA=1.18	First60=0.01	PredHel=0	Topology=o
Sprs_5399	len=423	ExpAA=4.93	First60=4.93	PredHel=0	Topology=o
Sprs_5400	len=182	ExpAA=10.56	First60=10.55	PredHel=0	Topology=o
Sprs_5401	len=172	ExpAA=1.48	First60=1.47	PredHel=0	Topology=o
Sprs_5402	len=153	ExpAA=17.87	First60=17.87	PredHel=1	Topology=i7-24o
Sprs_5403	len=189	ExpAA=2.34	First60=2.34	PredHel=0	Topology=o
Sprs_5404	len=202	ExpAA=8.07	First60=8.07	PredHel=0	Topology=o
Sprs_5405	len=159	ExpAA=22.20	First60=22.20	PredHel=1	Topology=i7-29o
Sprs_5406	len=156	ExpAA=17.16	First60=16.58	PredHel=1	Topology=i7-26o
Sprs_5407	len=188	ExpAA=2.87	First60=2.87	PredHel=0	Topology=o
Sprs_5408	len=183	ExpAA=19.63	First60=19.63	PredHel=1	Topology=i5-27o
Sprs_5409	len=175	ExpAA=12.18	First60=12.18	PredHel=0	Topology=o
Sprs_5410	len=172	ExpAA=16.60	First60=16.60	PredHel=1	Topology=i7-29o
Sprs_5411	len=287	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_5412	len=154	ExpAA=4.31	First60=4.31	PredHel=0	Topology=o
Sprs_5413	len=189	ExpAA=11.34	First60=11.34	PredHel=0	Topology=o
Sprs_5414	len=170	ExpAA=5.84	First60=5.84	PredHel=0	Topology=o
Sprs_5415	len=136	ExpAA=22.16	First60=0.00	PredHel=1	Topology=i110-132o
Sprs_5416	len=506	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5417	len=870	ExpAA=3.57	First60=0.00	PredHel=0	Topology=o
Sprs_5418	len=99	ExpAA=44.58	First60=28.81	PredHel=2	Topology=i21-43o53-75i
Sprs_5419	len=755	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_5420	len=514	ExpAA=0.37	First60=0.00	PredHel=0	Topology=o
Sprs_5421	len=1395	ExpAA=0.31	First60=0.00	PredHel=0	Topology=o
Sprs_5422	len=398	ExpAA=58.11	First60=0.00	PredHel=2	Topology=i223-245o255-277i
Sprs_5423	len=1504	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5424	len=799	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_5425	len=405	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5426	len=515	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5427	len=1053	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5428	len=376	ExpAA=0.30	First60=0.02	PredHel=0	Topology=o
Sprs_5429	len=83	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Sprs_5430	len=1678	ExpAA=0.90	First60=0.06	PredHel=0	Topology=o
Sprs_5431	len=384	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5432	len=525	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5433	len=283	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Sprs_5434	len=578	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5435	len=199	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5436	len=206	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_5437	len=206	ExpAA=38.98	First60=19.96	PredHel=2	Topology=i7-29o177-196i
Sprs_5438	len=549	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Sprs_5439	len=438	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5440	len=193	ExpAA=26.23	First60=4.99	PredHel=0	Topology=o
Sprs_5441	len=352	ExpAA=0.40	First60=0.36	PredHel=0	Topology=o
Sprs_5442	len=546	ExpAA=0.17	First60=0.01	PredHel=0	Topology=o
Sprs_5443	len=445	ExpAA=0.49	First60=0.39	PredHel=0	Topology=o
Sprs_5444	len=1626	ExpAA=326.68	First60=0.01	PredHel=15	Topology=o79-101i120-142o147-166i179-201o211-230i363-382o419-441i493-515o520-542i604-626o641-663i1058-1077o1108-1130i1189-1211o1287-1309i
Sprs_5445	len=1576	ExpAA=137.70	First60=0.00	PredHel=6	Topology=o326-348i361-383o619-641i1164-1186o1196-1218i1225-1247o
Sprs_5446	len=585	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_5447	len=431	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5448	len=423	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5449	len=1551	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5450	len=364	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_5451	len=1403	ExpAA=155.29	First60=0.03	PredHel=7	Topology=i63-85o402-421i434-456o507-529i536-558o637-659i767-789o
Sprs_5452	len=492	ExpAA=2.70	First60=1.63	PredHel=0	Topology=o
Sprs_5453	len=1154	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5454	len=1038	ExpAA=0.23	First60=0.00	PredHel=0	Topology=o
Sprs_5455	len=437	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5456	len=350	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Sprs_5457	len=631	ExpAA=0.14	First60=0.00	PredHel=0	Topology=o
Sprs_5458	len=499	ExpAA=28.96	First60=0.00	PredHel=0	Topology=o
Sprs_5459	len=760	ExpAA=272.74	First60=0.00	PredHel=13	Topology=i137-159o179-201i208-230o264-286i293-315o335-357i362-384o404-426i438-460o470-487i494-516o531-553i606-625o
Sprs_5460	len=616	ExpAA=16.44	First60=16.42	PredHel=0	Topology=o
Sprs_5461	len=157	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5462	len=1173	ExpAA=4.52	First60=0.00	PredHel=0	Topology=o
Sprs_5463	len=655	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5464	len=72	ExpAA=41.50	First60=41.50	PredHel=2	Topology=o5-24i37-59o
Sprs_5465	len=363	ExpAA=0.13	First60=0.01	PredHel=0	Topology=o
Sprs_5466	len=726	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5467	len=429	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5468	len=600	ExpAA=0.10	First60=0.00	PredHel=0	Topology=o
Sprs_5469	len=1443	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Sprs_5470	len=758	ExpAA=102.98	First60=0.29	PredHel=4	Topology=o463-485i497-519o590-609i614-636o
Sprs_5471	len=754	ExpAA=230.26	First60=0.00	PredHel=10	Topology=i217-239o254-276i289-311o374-393i442-464o484-503i524-546o556-578i585-607o620-642i
Sprs_5472	len=172	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5473	len=641	ExpAA=21.51	First60=0.20	PredHel=0	Topology=o
Sprs_5474	len=2304	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Sprs_5475	len=978	ExpAA=198.64	First60=0.00	PredHel=7	Topology=o327-349i362-384o724-746i753-774o789-811i859-881o901-923i
Sprs_5476	len=421	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5477	len=285	ExpAA=0.04	First60=0.04	PredHel=0	Topology=o
Sprs_5478	len=1022	ExpAA=26.20	First60=0.00	PredHel=1	Topology=i229-251o
Sprs_5479	len=1103	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5480	len=1056	ExpAA=1.76	First60=0.04	PredHel=0	Topology=o
Sprs_5481	len=1110	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5482	len=407	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5483	len=119	ExpAA=0.06	First60=0.05	PredHel=0	Topology=o
Sprs_5484	len=337	ExpAA=0.06	First60=0.03	PredHel=0	Topology=o
Sprs_5485	len=276	ExpAA=17.55	First60=17.54	PredHel=1	Topology=i5-27o
Sprs_5486	len=750	ExpAA=17.46	First60=0.00	PredHel=1	Topology=o696-718i
Sprs_5487	len=820	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5488	len=525	ExpAA=7.95	First60=0.00	PredHel=0	Topology=o
Sprs_5489	len=636	ExpAA=183.95	First60=21.86	PredHel=8	Topology=o15-37i315-337o342-361i381-403o418-440i468-490o495-514i592-614o
Sprs_5490	len=524	ExpAA=251.11	First60=0.00	PredHel=11	Topology=o85-107i120-142o152-174i176-195o210-232i239-258o317-339i352-374o394-416i423-445o487-509i
Sprs_5491	len=1362	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_5492	len=120	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Sprs_5493	len=565	ExpAA=22.29	First60=0.20	PredHel=1	Topology=o485-507i
Sprs_5494	len=686	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_5495	len=624	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5496	len=1838	ExpAA=5.91	First60=5.39	PredHel=0	Topology=o
Sprs_5497	len=505	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Sprs_5498	len=1778	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5499	len=759	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_5500	len=194	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5501	len=956	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5502	len=1391	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Sprs_5503	len=152	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5504	len=340	ExpAA=138.96	First60=20.18	PredHel=6	Topology=i34-53o63-82i125-147o167-189i202-221o236-258i
Sprs_5505	len=1800	ExpAA=0.05	First60=0.01	PredHel=0	Topology=o
Sprs_5506	len=739	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5507	len=517	ExpAA=1.16	First60=0.82	PredHel=0	Topology=o
Sprs_5508	len=823	ExpAA=1.27	First60=0.26	PredHel=0	Topology=o
Sprs_5509	len=712	ExpAA=329.65	First60=30.53	PredHel=15	Topology=o10-32i52-74o84-106i134-156o160-182i189-211o254-273i286-308o356-378i399-421o426-448i455-477o492-514i592-614o624-646i
Sprs_5510	len=522	ExpAA=20.51	First60=0.00	PredHel=1	Topology=i104-123o
Sprs_5511	len=921	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_5512	len=274	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5513	len=774	ExpAA=7.37	First60=7.08	PredHel=0	Topology=o
Sprs_5514	len=76	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5515	len=276	ExpAA=0.19	First60=0.18	PredHel=0	Topology=o
Sprs_5516	len=390	ExpAA=0.04	First60=0.01	PredHel=0	Topology=o
Sprs_5517	len=254	ExpAA=35.21	First60=13.26	PredHel=1	Topology=o166-188i
Sprs_5518	len=1106	ExpAA=0.30	First60=0.00	PredHel=0	Topology=o
Sprs_5519	len=1049	ExpAA=2.34	First60=0.00	PredHel=0	Topology=o
Sprs_5520	len=752	ExpAA=26.02	First60=0.00	PredHel=1	Topology=o674-696i
Sprs_5521	len=1117	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5522	len=590	ExpAA=51.11	First60=10.86	PredHel=2	Topology=o361-383i433-455o
Sprs_5523	len=438	ExpAA=5.77	First60=0.00	PredHel=0	Topology=o
Sprs_5524	len=215	ExpAA=0.03	First60=0.02	PredHel=0	Topology=o
Sprs_5525	len=84	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5526	len=406	ExpAA=0.09	First60=0.03	PredHel=0	Topology=o
Sprs_5527	len=482	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_5528	len=142	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Sprs_5529	len=367	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5530	len=923	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Sprs_5531	len=284	ExpAA=31.42	First60=22.21	PredHel=1	Topology=i13-32o
Sprs_5532	len=407	ExpAA=35.08	First60=0.00	PredHel=1	Topology=o384-406i
Sprs_5533	len=1180	ExpAA=22.57	First60=0.00	PredHel=0	Topology=o
Sprs_5534	len=379	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5535	len=473	ExpAA=101.74	First60=0.00	PredHel=5	Topology=i174-191o201-223i236-255o292-309i322-344o
Sprs_5536	len=188	ExpAA=18.43	First60=3.94	PredHel=1	Topology=i170-187o
Sprs_5537	len=599	ExpAA=31.53	First60=0.01	PredHel=1	Topology=o531-553i
Sprs_5538	len=471	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_5539	len=403	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_5540	len=1122	ExpAA=0.03	First60=0.03	PredHel=0	Topology=o
Sprs_5541	len=674	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
Sprs_5543	len=1006	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5544	len=895	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
Sprs_5545	len=266	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5546	len=818	ExpAA=0.08	First60=0.01	PredHel=0	Topology=o
Sprs_5547	len=576	ExpAA=21.62	First60=0.00	PredHel=1	Topology=i134-156o
Sprs_5548	len=916	ExpAA=2.25	First60=0.00	PredHel=0	Topology=o
Sprs_5549	len=119	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5550	len=118	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5551	len=527	ExpAA=0.24	First60=0.01	PredHel=0	Topology=o
Sprs_5552	len=785	ExpAA=199.93	First60=0.00	PredHel=9	Topology=o351-373i380-402o470-492i524-546o561-583i590-612o622-639i680-702o712-734i
Sprs_5553	len=310	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5554	len=368	ExpAA=23.65	First60=0.00	PredHel=1	Topology=o313-335i
Sprs_5555	len=504	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_5556	len=577	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_5557	len=176	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5558	len=367	ExpAA=0.80	First60=0.01	PredHel=0	Topology=o
Sprs_5559	len=446	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5560	len=584	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5561	len=767	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5562	len=1455	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5563	len=289	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_5564	len=85	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5565	len=183	ExpAA=0.23	First60=0.23	PredHel=0	Topology=o
Sprs_5566	len=119	ExpAA=0.06	First60=0.06	PredHel=0	Topology=o
Sprs_5567	len=999	ExpAA=92.66	First60=6.26	PredHel=4	Topology=o53-75i217-239o292-314i327-349o
Sprs_5568	len=469	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5569	len=420	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5570	len=516	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Sprs_5571	len=1059	ExpAA=214.97	First60=20.66	PredHel=10	Topology=o22-44i103-122o135-157i170-192o207-229i353-375o395-417i468-490o494-516i585-603o
Sprs_5572	len=802	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5573	len=1085	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5574	len=667	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5575	len=591	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5576	len=1249	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5577	len=64	ExpAA=0.01	First60=0.01	PredHel=0	Topology=i
Sprs_5578	len=492	ExpAA=14.62	First60=2.47	PredHel=0	Topology=o
Sprs_5579	len=849	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_5580	len=1287	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Sprs_5581	len=966	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_5582	len=882	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5583	len=884	ExpAA=22.17	First60=0.19	PredHel=1	Topology=i61-83o
Sprs_5584	len=390	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5585	len=128	ExpAA=75.85	First60=31.68	PredHel=3	Topology=i7-29o71-93i100-122o
Sprs_5586	len=1039	ExpAA=0.23	First60=0.22	PredHel=0	Topology=o
Sprs_5587	len=638	ExpAA=6.72	First60=0.00	PredHel=0	Topology=o
Sprs_5588	len=942	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_5589	len=208	ExpAA=15.18	First60=14.96	PredHel=1	Topology=i7-29o
Sprs_5590	len=322	ExpAA=75.02	First60=0.29	PredHel=4	Topology=o64-86i98-115o125-147i159-181o
Sprs_5591	len=386	ExpAA=129.59	First60=28.44	PredHel=6	Topology=i34-56o71-93i100-119o148-170i190-207o212-234i
Sprs_5592	len=437	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5593	len=347	ExpAA=0.36	First60=0.00	PredHel=0	Topology=o
Sprs_5594	len=614	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5595	len=265	ExpAA=0.29	First60=0.01	PredHel=0	Topology=o
Sprs_5596	len=108	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5597	len=168	ExpAA=90.42	First60=28.63	PredHel=4	Topology=i13-35o55-77i84-106o135-157i
Sprs_5598	len=666	ExpAA=241.26	First60=13.95	PredHel=10	Topology=i48-70o114-136i148-170o185-207i227-249o296-318i388-410o425-447i539-561o634-656i
Sprs_5599	len=1470	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5600	len=87	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5601	len=557	ExpAA=253.93	First60=0.07	PredHel=12	Topology=i62-79o99-121i128-147o157-179i184-206o221-243i291-313o328-350i357-375o385-407i414-436o451-473i
Sprs_5602	len=149	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_5603	len=264	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_5604	len=733	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5605	len=310	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5606	len=331	ExpAA=0.28	First60=0.21	PredHel=0	Topology=o
Sprs_5607	len=333	ExpAA=0.44	First60=0.32	PredHel=0	Topology=o
Sprs_5608	len=1228	ExpAA=0.39	First60=0.00	PredHel=0	Topology=o
Sprs_5609	len=534	ExpAA=249.73	First60=0.02	PredHel=11	Topology=o81-103i116-138o142-164i203-225o229-251i321-343o363-385i406-428o433-455i468-490o505-527i
Sprs_5610	len=591	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
Sprs_5611	len=386	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5612	len=789	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5613	len=1165	ExpAA=52.09	First60=0.00	PredHel=0	Topology=o
Sprs_5614	len=637	ExpAA=0.16	First60=0.00	PredHel=0	Topology=o
Sprs_5615	len=613	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5616	len=139	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5617	len=632	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5618	len=586	ExpAA=1.92	First60=1.62	PredHel=0	Topology=o
Sprs_5619	len=998	ExpAA=250.95	First60=28.82	PredHel=10	Topology=o27-49i56-78o88-110i123-145o155-177i190-212o222-244i265-287o313-335i342-364o
Sprs_5620	len=476	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Sprs_5621	len=347	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5622	len=188	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5623	len=401	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Sprs_5624	len=1307	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5625	len=897	ExpAA=0.14	First60=0.00	PredHel=0	Topology=o
Sprs_5626	len=203	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Sprs_5627	len=664	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5628	len=502	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_5629	len=1781	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_5630	len=398	ExpAA=7.72	First60=0.00	PredHel=0	Topology=o
