Usma_0001	len=209	ExpAA=18.77	First60=15.39	PredHel=1	Topology=i45-67o
Usma_5814	len=586	ExpAA=255.74	First60=0.00	PredHel=12	Topology=i152-174o189-211i220-239o243-265i278-300o305-327i379-401o411-433i453-475o485-507i514-536o546-568i
Usma_5815	len=652	ExpAA=0.18	First60=0.09	PredHel=0	Topology=o
Usma_5816	len=617	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5817	len=1024	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_5818	len=463	ExpAA=128.85	First60=0.00	PredHel=6	Topology=i93-115o150-172i179-201o239-261i268-290o305-327i
Usma_5819	len=257	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5820	len=2263	ExpAA=440.28	First60=0.00	PredHel=19	Topology=i338-360o375-397i564-581o621-643i760-782o835-854i903-925o958-980i1034-1056o1318-1340i1352-1374o1399-1421i1450-1472o1573-1595i1651-1670o1685-1707i1714-1736o1773-1795i1865-1887o
Usma_5821	len=117	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5822	len=137	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5823	len=1083	ExpAA=0.10	First60=0.00	PredHel=0	Topology=o
Usma_5824	len=269	ExpAA=1.44	First60=1.41	PredHel=0	Topology=o
Usma_5825	len=186	ExpAA=15.03	First60=0.00	PredHel=0	Topology=o
Usma_5826	len=906	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5827	len=748	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5828	len=302	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
Usma_5829	len=933	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5830	len=500	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5831	len=215	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usma_5832	len=190	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5833	len=618	ExpAA=209.37	First60=22.06	PredHel=10	Topology=i32-54o64-86i296-318o322-344i349-368o413-432i444-466o481-503i510-529o533-555i
Usma_5834	len=787	ExpAA=196.30	First60=0.00	PredHel=9	Topology=i85-102o172-194i214-236o251-273i309-331o632-651i671-693o703-720i741-763o
Usma_5835	len=383	ExpAA=58.78	First60=0.00	PredHel=0	Topology=o
Usma_5836	len=965	ExpAA=2.97	First60=0.00	PredHel=0	Topology=o
Usma_5837	len=679	ExpAA=0.25	First60=0.03	PredHel=0	Topology=o
Usma_5838	len=898	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_5839	len=1273	ExpAA=152.89	First60=0.00	PredHel=6	Topology=o83-105i118-140o359-381i821-843o858-877i882-904o
Usma_5840	len=141	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5841	len=807	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5842	len=411	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5843	len=447	ExpAA=1.99	First60=0.00	PredHel=0	Topology=o
Usma_5844	len=377	ExpAA=0.65	First60=0.00	PredHel=0	Topology=o
Usma_5845	len=102	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5846	len=1830	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5847	len=833	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usma_5848	len=65	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5849	len=128	ExpAA=77.14	First60=32.85	PredHel=4	Topology=i7-28o38-60i67-89o99-121i
Usma_5850	len=1605	ExpAA=0.24	First60=0.00	PredHel=0	Topology=o
Usma_5851	len=813	ExpAA=66.88	First60=0.00	PredHel=3	Topology=o560-582i670-692o722-744i
Usma_5852	len=762	ExpAA=19.75	First60=19.13	PredHel=1	Topology=i7-26o
Usma_5853	len=164	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5854	len=1236	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5855	len=809	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_5856	len=385	ExpAA=10.77	First60=10.76	PredHel=0	Topology=o
Usma_5857	len=953	ExpAA=0.90	First60=0.00	PredHel=0	Topology=o
Usma_5858	len=215	ExpAA=1.27	First60=0.04	PredHel=0	Topology=o
Usma_5860	len=399	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5861	len=976	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_5862	len=1292	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5863	len=312	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5864	len=590	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_5865	len=542	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5866	len=153	ExpAA=0.15	First60=0.13	PredHel=0	Topology=o
Usma_5867	len=627	ExpAA=193.63	First60=0.00	PredHel=9	Topology=o151-172i184-206o255-277i284-303o307-329i346-368o388-410i415-437o441-462i
Usma_5868	len=315	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_5869	len=666	ExpAA=7.27	First60=0.00	PredHel=0	Topology=o
Usma_5870	len=491	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5871	len=813	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5872	len=252	ExpAA=0.27	First60=0.15	PredHel=0	Topology=o
Usma_5873	len=205	ExpAA=0.41	First60=0.40	PredHel=0	Topology=o
Usma_5874	len=629	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5875	len=486	ExpAA=118.63	First60=0.88	PredHel=5	Topology=i69-91o101-123i208-230o271-288i308-330o
Usma_5876	len=783	ExpAA=0.18	First60=0.00	PredHel=0	Topology=o
Usma_5877	len=122	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5878	len=568	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5879	len=601	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5880	len=2121	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5881	len=296	ExpAA=42.27	First60=0.06	PredHel=2	Topology=i202-221o231-253i
Usma_5882	len=608	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5883	len=938	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5884	len=292	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usma_5885	len=238	ExpAA=0.40	First60=0.40	PredHel=0	Topology=o
Usma_5886	len=365	ExpAA=26.97	First60=0.07	PredHel=1	Topology=i217-239o
Usma_5887	len=681	ExpAA=199.14	First60=22.44	PredHel=10	Topology=i31-53o73-94i171-193o208-227i236-254o315-337i571-593o608-630i632-654o658-677i
Usma_5888	len=429	ExpAA=0.61	First60=0.61	PredHel=0	Topology=o
Usma_5889	len=333	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5890	len=267	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_5891	len=430	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5892	len=423	ExpAA=0.31	First60=0.22	PredHel=0	Topology=o
Usma_5893	len=315	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5894	len=1576	ExpAA=0.10	First60=0.02	PredHel=0	Topology=o
Usma_5895	len=262	ExpAA=0.38	First60=0.35	PredHel=0	Topology=o
Usma_5896	len=293	ExpAA=1.96	First60=0.51	PredHel=0	Topology=o
Usma_5897	len=425	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5898	len=146	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5899	len=133	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5900	len=911	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5901	len=571	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5902	len=288	ExpAA=35.63	First60=21.42	PredHel=1	Topology=i7-29o
Usma_5903	len=2118	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usma_5904	len=625	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5905	len=950	ExpAA=0.10	First60=0.00	PredHel=0	Topology=o
Usma_5906	len=839	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5907	len=364	ExpAA=4.48	First60=0.00	PredHel=0	Topology=o
Usma_5908	len=798	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5909	len=386	ExpAA=55.03	First60=0.35	PredHel=0	Topology=o
Usma_5910	len=633	ExpAA=198.97	First60=15.37	PredHel=9	Topology=o15-34i223-245o268-290i342-364o384-406i440-462o505-522i534-553o586-608i
Usma_5911	len=767	ExpAA=2.67	First60=2.18	PredHel=0	Topology=o
Usma_5912	len=563	ExpAA=0.20	First60=0.00	PredHel=0	Topology=o
Usma_5913	len=506	ExpAA=3.36	First60=3.24	PredHel=0	Topology=o
Usma_5914	len=930	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usma_5915	len=695	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5916	len=340	ExpAA=0.07	First60=0.02	PredHel=0	Topology=o
Usma_5917	len=336	ExpAA=0.33	First60=0.00	PredHel=0	Topology=o
Usma_5918	len=181	ExpAA=0.09	First60=0.06	PredHel=0	Topology=o
Usma_5919	len=485	ExpAA=188.90	First60=16.72	PredHel=9	Topology=i42-64o158-180i192-214o247-269i282-304o349-371i408-430o434-453i460-482o
Usma_5920	len=190	ExpAA=59.22	First60=18.07	PredHel=2	Topology=i108-125o129-151i
Usma_5921	len=466	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5922	len=976	ExpAA=1.80	First60=0.00	PredHel=0	Topology=o
Usma_5923	len=1129	ExpAA=0.53	First60=0.47	PredHel=0	Topology=o
Usma_5924	len=439	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5925	len=859	ExpAA=20.53	First60=20.50	PredHel=1	Topology=i21-43o
Usma_5926	len=182	ExpAA=82.37	First60=36.78	PredHel=4	Topology=i5-22o37-59i107-129o157-179i
Usma_5927	len=303	ExpAA=0.89	First60=0.80	PredHel=0	Topology=o
Usma_5928	len=822	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5929	len=3702	ExpAA=5.79	First60=0.00	PredHel=0	Topology=o
Usma_5930	len=523	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5932	len=2036	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5933	len=118	ExpAA=5.02	First60=0.01	PredHel=0	Topology=o
Usma_5934	len=1032	ExpAA=0.04	First60=0.01	PredHel=0	Topology=o
Usma_5935	len=170	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5936	len=304	ExpAA=113.76	First60=12.91	PredHel=5	Topology=o72-91i104-126o163-185i205-227o254-276i
Usma_5937	len=359	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_5938	len=457	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usma_5939	len=175	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usma_5940	len=722	ExpAA=0.42	First60=0.00	PredHel=0	Topology=o
Usma_5941	len=595	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5942	len=1230	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_5943	len=453	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_5944	len=799	ExpAA=23.74	First60=0.00	PredHel=1	Topology=i159-181o
Usma_5945	len=182	ExpAA=0.05	First60=0.03	PredHel=0	Topology=o
Usma_5946	len=451	ExpAA=0.10	First60=0.00	PredHel=0	Topology=o
Usma_5947	len=322	ExpAA=0.35	First60=0.00	PredHel=0	Topology=o
Usma_5948	len=338	ExpAA=14.56	First60=14.56	PredHel=0	Topology=o
Usma_5949	len=509	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5950	len=257	ExpAA=0.10	First60=0.07	PredHel=0	Topology=o
Usma_5951	len=315	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5952	len=294	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5953	len=475	ExpAA=32.74	First60=0.00	PredHel=0	Topology=o
Usma_5954	len=149	ExpAA=22.30	First60=22.28	PredHel=1	Topology=o26-48i
Usma_5955	len=315	ExpAA=2.51	First60=1.01	PredHel=0	Topology=o
Usma_5956	len=968	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_5957	len=1586	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5958	len=791	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_5959	len=203	ExpAA=5.02	First60=0.00	PredHel=0	Topology=o
Usma_5960	len=122	ExpAA=63.12	First60=21.76	PredHel=3	Topology=o32-54i61-83o98-120i
Usma_5961	len=411	ExpAA=89.18	First60=0.01	PredHel=4	Topology=i137-159o188-207i228-250o270-292i
Usma_5962	len=85	ExpAA=21.07	First60=21.07	PredHel=1	Topology=o15-37i
Usma_5963	len=998	ExpAA=0.20	First60=0.18	PredHel=0	Topology=o
Usma_5964	len=151	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5965	len=380	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Usma_5966	len=493	ExpAA=0.43	First60=0.00	PredHel=0	Topology=o
Usma_5967	len=1059	ExpAA=0.54	First60=0.00	PredHel=0	Topology=o
Usma_5968	len=537	ExpAA=228.58	First60=22.89	PredHel=10	Topology=i21-43o71-93i102-119o124-146i159-176o191-213i283-305o320-342i385-407o446-468i
Usma_5969	len=393	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5970	len=248	ExpAA=10.64	First60=10.63	PredHel=0	Topology=o
Usma_5971	len=1076	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5972	len=181	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5973	len=209	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5974	len=221	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5975	len=918	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5976	len=501	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_5977	len=162	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5978	len=479	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5979	len=1163	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_5980	len=218	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5981	len=179	ExpAA=0.51	First60=0.00	PredHel=0	Topology=o
Usma_5982	len=328	ExpAA=0.24	First60=0.00	PredHel=0	Topology=o
Usma_5983	len=245	ExpAA=0.32	First60=0.06	PredHel=0	Topology=o
Usma_5984	len=384	ExpAA=76.69	First60=0.05	PredHel=2	Topology=o129-151i208-230o
Usma_5985	len=2879	ExpAA=0.18	First60=0.00	PredHel=0	Topology=o
Usma_5986	len=482	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5987	len=559	ExpAA=0.71	First60=0.00	PredHel=0	Topology=o
Usma_5988	len=581	ExpAA=252.53	First60=0.00	PredHel=12	Topology=i136-158o173-195i204-223o228-250i262-284o299-321i369-391o406-428i449-471o481-503i510-532o547-566i
Usma_5989	len=492	ExpAA=5.29	First60=0.02	PredHel=0	Topology=o
Usma_5990	len=824	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_5991	len=299	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5992	len=274	ExpAA=0.04	First60=0.03	PredHel=0	Topology=o
Usma_5993	len=1554	ExpAA=271.99	First60=0.00	PredHel=9	Topology=o633-655i662-684o694-713i1239-1261o1271-1293i1314-1336o1356-1378i1385-1402o1505-1527i
Usma_5994	len=327	ExpAA=0.03	First60=0.03	PredHel=0	Topology=o
Usma_5995	len=107	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5996	len=901	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5997	len=184	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5998	len=771	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_5999	len=395	ExpAA=19.45	First60=19.39	PredHel=1	Topology=i12-34o
Usma_6000	len=663	ExpAA=225.33	First60=0.00	PredHel=11	Topology=i105-127o150-172i181-203o208-225i259-281o296-318i361-383o393-415i427-449o492-514i521-538o
Usma_6001	len=829	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6002	len=1059	ExpAA=0.10	First60=0.10	PredHel=0	Topology=o
Usma_6003	len=705	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Usma_6004	len=437	ExpAA=0.17	First60=0.00	PredHel=0	Topology=o
Usma_6005	len=101	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6006	len=386	ExpAA=1.46	First60=0.02	PredHel=0	Topology=o
Usma_6007	len=215	ExpAA=87.28	First60=22.26	PredHel=4	Topology=i35-57o84-106i113-135o150-172i
Usma_6008	len=1463	ExpAA=124.41	First60=0.00	PredHel=6	Topology=o434-456i660-677o681-700i862-884o899-921i1413-1435o
Usma_6009	len=574	ExpAA=243.41	First60=0.00	PredHel=11	Topology=o68-90i95-117o149-171i176-198o203-225i298-320o335-357i391-413o423-445i470-492o502-519i
Usma_6010	len=234	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6011	len=459	ExpAA=182.02	First60=23.33	PredHel=8	Topology=o20-42i63-85o95-117i129-151o161-183i254-276o291-313i320-342o
Usma_6012	len=536	ExpAA=258.00	First60=4.12	PredHel=12	Topology=i58-80o85-107i114-136o141-163i175-194o204-226i335-357o372-394i399-416o421-443i456-478o488-510i
Usma_6013	len=1077	ExpAA=23.01	First60=0.00	PredHel=1	Topology=i106-128o
Usma_6014	len=727	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_6015	len=473	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usma_6016	len=159	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6017	len=240	ExpAA=6.76	First60=0.22	PredHel=0	Topology=o
Usma_6018	len=224	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6019	len=442	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6020	len=469	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6021	len=516	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6022	len=220	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6023	len=262	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6024	len=1394	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6025	len=583	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_6026	len=286	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6027	len=1249	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6028	len=795	ExpAA=0.24	First60=0.00	PredHel=0	Topology=o
Usma_6029	len=298	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_6030	len=565	ExpAA=22.39	First60=22.38	PredHel=1	Topology=i17-39o
Usma_6031	len=333	ExpAA=16.34	First60=4.64	PredHel=0	Topology=o
Usma_6032	len=1297	ExpAA=0.53	First60=0.00	PredHel=0	Topology=o
Usma_6033	len=799	ExpAA=268.81	First60=21.97	PredHel=12	Topology=i36-58o102-124i136-158o162-184i191-208o228-250i257-279o289-311i318-340o378-400i407-429o528-550i
Usma_6034	len=204	ExpAA=17.25	First60=17.11	PredHel=1	Topology=i7-24o
Usma_6035	len=209	ExpAA=0.96	First60=0.96	PredHel=0	Topology=o
Usma_6036	len=184	ExpAA=3.26	First60=3.26	PredHel=0	Topology=o
Usma_6037	len=214	ExpAA=14.12	First60=14.07	PredHel=0	Topology=o
Usma_6038	len=193	ExpAA=2.46	First60=1.66	PredHel=0	Topology=o
Usma_6039	len=234	ExpAA=22.66	First60=22.63	PredHel=1	Topology=i12-34o
Usma_6040	len=218	ExpAA=9.41	First60=9.38	PredHel=0	Topology=o
Usma_6041	len=251	ExpAA=14.54	First60=14.32	PredHel=1	Topology=i5-24o
Usma_6042	len=207	ExpAA=21.82	First60=21.82	PredHel=1	Topology=i7-29o
Usma_6043	len=193	ExpAA=8.67	First60=8.67	PredHel=0	Topology=o
Usma_6044	len=200	ExpAA=2.73	First60=2.72	PredHel=0	Topology=o
Usma_6045	len=227	ExpAA=20.90	First60=20.90	PredHel=1	Topology=i5-27o
Usma_6046	len=287	ExpAA=4.60	First60=4.60	PredHel=0	Topology=o
Usma_6047	len=264	ExpAA=4.35	First60=4.34	PredHel=0	Topology=o
Usma_6048	len=242	ExpAA=3.84	First60=3.84	PredHel=0	Topology=o
Usma_6049	len=195	ExpAA=8.43	First60=8.35	PredHel=0	Topology=o
Usma_6050	len=195	ExpAA=0.28	First60=0.28	PredHel=0	Topology=o
Usma_6051	len=220	ExpAA=18.47	First60=18.13	PredHel=1	Topology=i13-30o
Usma_6052	len=182	ExpAA=0.11	First60=0.11	PredHel=0	Topology=o
Usma_6053	len=494	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_6054	len=198	ExpAA=17.21	First60=17.21	PredHel=1	Topology=i7-24o
Usma_6055	len=180	ExpAA=21.21	First60=21.21	PredHel=1	Topology=i7-29o
Usma_6056	len=178	ExpAA=0.46	First60=0.45	PredHel=0	Topology=o
Usma_6057	len=183	ExpAA=0.06	First60=0.06	PredHel=0	Topology=o
Usma_6058	len=185	ExpAA=16.83	First60=16.83	PredHel=1	Topology=i7-24o
Usma_6059	len=472	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usma_6060	len=824	ExpAA=132.08	First60=0.00	PredHel=6	Topology=i198-220o230-252i285-307o327-349i581-598o603-625i
Usma_6061	len=105	ExpAA=4.37	First60=3.84	PredHel=0	Topology=i
Usma_6062	len=592	ExpAA=0.10	First60=0.02	PredHel=0	Topology=o
Usma_6063	len=1506	ExpAA=45.58	First60=22.81	PredHel=2	Topology=i13-35o1384-1406i
Usma_6064	len=959	ExpAA=0.60	First60=0.00	PredHel=0	Topology=o
Usma_6065	len=2091	ExpAA=0.45	First60=0.00	PredHel=0	Topology=o
Usma_6066	len=509	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6067	len=578	ExpAA=1.66	First60=1.34	PredHel=0	Topology=o
Usma_6068	len=1022	ExpAA=68.55	First60=0.00	PredHel=3	Topology=o576-598i662-684o980-1002i
Usma_6069	len=765	ExpAA=22.40	First60=0.00	PredHel=1	Topology=i164-186o
Usma_6070	len=304	ExpAA=64.66	First60=21.48	PredHel=3	Topology=i21-43o182-204i236-258o
Usma_6071	len=582	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usma_6072	len=618	ExpAA=0.45	First60=0.01	PredHel=0	Topology=o
Usma_6073	len=170	ExpAA=0.18	First60=0.00	PredHel=0	Topology=o
Usma_6074	len=280	ExpAA=0.24	First60=0.00	PredHel=0	Topology=o
Usma_6075	len=60	ExpAA=21.71	First60=21.71	PredHel=1	Topology=i17-39o
Usma_6076	len=1207	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6077	len=1105	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_6078	len=206	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6079	len=637	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6080	len=107	ExpAA=0.20	First60=0.20	PredHel=0	Topology=o
Usma_6081	len=151	ExpAA=0.07	First60=0.06	PredHel=0	Topology=o
Usma_6082	len=1637	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_6083	len=165	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6084	len=201	ExpAA=7.65	First60=7.65	PredHel=0	Topology=o
Usma_6085	len=809	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
Usma_6086	len=673	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6087	len=506	ExpAA=233.15	First60=5.56	PredHel=11	Topology=o54-76i89-111o116-138i145-167o182-204i216-235o272-289i309-326o337-356i382-404o449-471i
Usma_6088	len=1023	ExpAA=22.08	First60=22.03	PredHel=1	Topology=i34-56o
Usma_6089	len=622	ExpAA=0.34	First60=0.00	PredHel=0	Topology=o
Usma_6090	len=534	ExpAA=18.58	First60=18.57	PredHel=1	Topology=i12-34o
Usma_6091	len=157	ExpAA=0.13	First60=0.03	PredHel=0	Topology=o
Usma_6092	len=182	ExpAA=0.40	First60=0.25	PredHel=0	Topology=o
Usma_6093	len=742	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usma_6094	len=537	ExpAA=20.89	First60=20.89	PredHel=1	Topology=i7-29o
Usma_6095	len=942	ExpAA=0.05	First60=0.02	PredHel=0	Topology=o
Usma_6096	len=232	ExpAA=0.18	First60=0.09	PredHel=0	Topology=o
Usma_6097	len=741	ExpAA=192.57	First60=0.00	PredHel=9	Topology=i160-182o197-219i226-248o263-285i548-570o585-607i647-669o689-711i718-740o
Usma_6098	len=680	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_6099	len=573	ExpAA=1.85	First60=0.13	PredHel=0	Topology=o
Usma_6100	len=268	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6101	len=262	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
Usma_6102	len=93	ExpAA=0.64	First60=0.64	PredHel=0	Topology=o
Usma_6103	len=352	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_6104	len=953	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6105	len=549	ExpAA=0.27	First60=0.00	PredHel=0	Topology=o
Usma_6106	len=1288	ExpAA=22.98	First60=22.58	PredHel=1	Topology=i20-42o
Usma_6107	len=462	ExpAA=0.58	First60=0.00	PredHel=0	Topology=o
Usma_6108	len=727	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6109	len=660	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6110	len=469	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_6111	len=231	ExpAA=31.28	First60=12.94	PredHel=0	Topology=o
Usma_6112	len=126	ExpAA=1.36	First60=1.36	PredHel=0	Topology=o
Usma_6113	len=635	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_6114	len=1068	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6115	len=276	ExpAA=56.19	First60=10.93	PredHel=3	Topology=o50-69i157-179o183-200i
Usma_6116	len=506	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6117	len=1166	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_6118	len=897	ExpAA=22.50	First60=0.00	PredHel=1	Topology=i235-257o
Usma_6119	len=837	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_6120	len=359	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_6121	len=658	ExpAA=0.11	First60=0.02	PredHel=0	Topology=o
Usma_6122	len=982	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_6123	len=611	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_6124	len=834	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usma_6125	len=543	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
