Usho_0001	len=154	ExpAA=21.23	First60=4.72	PredHel=1	Topology=i56-78o
Usho_5950	len=202	ExpAA=3.56	First60=0.00	PredHel=0	Topology=o
Usho_5951	len=670	ExpAA=0.85	First60=0.00	PredHel=0	Topology=o
Usho_5952	len=591	ExpAA=7.00	First60=0.00	PredHel=0	Topology=o
Usho_5953	len=473	ExpAA=0.13	First60=0.00	PredHel=0	Topology=o
Usho_5954	len=324	ExpAA=0.49	First60=0.00	PredHel=0	Topology=o
Usho_5955	len=523	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_5956	len=677	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_5957	len=541	ExpAA=0.07	First60=0.02	PredHel=0	Topology=o
Usho_5958	len=305	ExpAA=1.15	First60=0.22	PredHel=0	Topology=o
Usho_5959	len=504	ExpAA=12.74	First60=12.74	PredHel=0	Topology=o
Usho_5960	len=240	ExpAA=0.53	First60=0.04	PredHel=0	Topology=o
Usho_5961	len=424	ExpAA=0.76	First60=0.00	PredHel=0	Topology=o
Usho_5962	len=599	ExpAA=18.92	First60=18.92	PredHel=1	Topology=i7-25o
Usho_5963	len=237	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_5964	len=707	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_5965	len=715	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_5966	len=470	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_5967	len=955	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_5968	len=366	ExpAA=0.04	First60=0.01	PredHel=0	Topology=o
Usho_5969	len=1355	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_5970	len=78	ExpAA=0.06	First60=0.06	PredHel=0	Topology=o
Usho_5971	len=92	ExpAA=21.92	First60=0.57	PredHel=1	Topology=o61-83i
Usho_5972	len=278	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_5973	len=450	ExpAA=0.46	First60=0.14	PredHel=0	Topology=o
Usho_5974	len=215	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_5975	len=499	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_5976	len=733	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_5977	len=733	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_5978	len=114	ExpAA=0.03	First60=0.03	PredHel=0	Topology=i
Usho_5979	len=2032	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_5980	len=915	ExpAA=0.21	First60=0.15	PredHel=0	Topology=o
Usho_5981	len=69	ExpAA=0.01	First60=0.01	PredHel=0	Topology=i
Usho_5982	len=334	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usho_5983	len=592	ExpAA=33.60	First60=0.00	PredHel=0	Topology=o
Usho_5984	len=757	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usho_5985	len=119	ExpAA=18.74	First60=0.15	PredHel=1	Topology=i63-80o
Usho_5986	len=695	ExpAA=11.01	First60=11.01	PredHel=0	Topology=o
Usho_5987	len=291	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_5988	len=325	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_5989	len=536	ExpAA=1.92	First60=1.91	PredHel=0	Topology=o
Usho_5990	len=361	ExpAA=138.58	First60=20.93	PredHel=7	Topology=o32-54i75-97o102-124i137-159o188-210i231-253o322-344i
Usho_5991	len=326	ExpAA=3.60	First60=3.47	PredHel=0	Topology=o
Usho_5992	len=288	ExpAA=0.17	First60=0.00	PredHel=0	Topology=o
Usho_5993	len=587	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_5994	len=268	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_5995	len=268	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_5996	len=678	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_5997	len=541	ExpAA=0.05	First60=0.05	PredHel=0	Topology=o
Usho_5998	len=373	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_5999	len=671	ExpAA=26.82	First60=0.00	PredHel=1	Topology=o649-668i
Usho_6000	len=1138	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6001	len=1440	ExpAA=53.97	First60=0.00	PredHel=2	Topology=o1365-1387i1400-1422o
Usho_6002	len=77	ExpAA=20.62	First60=12.49	PredHel=1	Topology=i49-68o
Usho_6003	len=453	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_6004	len=559	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_6005	len=311	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usho_6006	len=154	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6007	len=204	ExpAA=2.07	First60=2.07	PredHel=0	Topology=o
Usho_6008	len=1245	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usho_6009	len=510	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_6010	len=470	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6011	len=640	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6012	len=431	ExpAA=0.03	First60=0.01	PredHel=0	Topology=o
Usho_6013	len=670	ExpAA=41.94	First60=0.00	PredHel=2	Topology=o536-558i584-606o
Usho_6014	len=301	ExpAA=0.03	First60=0.02	PredHel=0	Topology=o
Usho_6015	len=1711	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
Usho_6016	len=195	ExpAA=2.80	First60=0.00	PredHel=0	Topology=o
Usho_6017	len=615	ExpAA=247.09	First60=21.68	PredHel=12	Topology=i38-60o75-97i104-123o133-155i168-185o200-222i341-363o418-440i447-469o479-501i514-536o580-602i
Usho_6018	len=622	ExpAA=0.69	First60=0.40	PredHel=0	Topology=o
Usho_6019	len=197	ExpAA=16.67	First60=15.97	PredHel=0	Topology=o
Usho_6020	len=631	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6021	len=501	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6022	len=376	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usho_6023	len=119	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6024	len=288	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6025	len=905	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6026	len=103	ExpAA=0.77	First60=0.77	PredHel=0	Topology=o
Usho_6027	len=327	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6028	len=526	ExpAA=155.04	First60=15.84	PredHel=7	Topology=o45-67i80-102o122-144i156-178o205-227i248-270o280-302i
Usho_6029	len=711	ExpAA=256.11	First60=19.45	PredHel=12	Topology=i43-65o85-107i109-131o141-163i245-267o304-326i437-459o498-520i527-549o569-591i650-669o679-701i
Usho_6030	len=88	ExpAA=0.07	First60=0.07	PredHel=0	Topology=o
Usho_6031	len=1090	ExpAA=0.21	First60=0.00	PredHel=0	Topology=o
Usho_6032	len=239	ExpAA=128.01	First60=14.89	PredHel=6	Topology=o44-66i73-92o107-129i142-164o169-188i200-222o
Usho_6033	len=1258	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usho_6034	len=127	ExpAA=0.82	First60=0.00	PredHel=0	Topology=i
Usho_6035	len=397	ExpAA=1.42	First60=0.00	PredHel=0	Topology=o
Usho_6036	len=989	ExpAA=135.52	First60=0.43	PredHel=6	Topology=o136-158i165-184o199-221i226-243o253-272i279-301o
Usho_6037	len=270	ExpAA=0.14	First60=0.00	PredHel=0	Topology=o
Usho_6038	len=597	ExpAA=47.74	First60=21.92	PredHel=2	Topology=o13-35i265-287o
Usho_6039	len=399	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6040	len=1135	ExpAA=216.13	First60=0.00	PredHel=10	Topology=i161-183o187-206i375-397o401-423i876-898o908-930i958-980o1000-1022i1043-1062o1077-1096i
Usho_6041	len=84	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6043	len=203	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6044	len=578	ExpAA=2.19	First60=0.00	PredHel=0	Topology=o
Usho_6045	len=804	ExpAA=39.51	First60=0.00	PredHel=2	Topology=i395-417o658-680i
Usho_6046	len=112	ExpAA=0.22	First60=0.22	PredHel=0	Topology=o
Usho_6047	len=186	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
Usho_6048	len=427	ExpAA=0.96	First60=0.19	PredHel=0	Topology=o
Usho_6049	len=408	ExpAA=0.13	First60=0.10	PredHel=0	Topology=o
Usho_6050	len=206	ExpAA=88.16	First60=22.49	PredHel=4	Topology=i16-38o74-96i116-135o166-188i
Usho_6051	len=233	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6052	len=876	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6053	len=736	ExpAA=102.57	First60=0.00	PredHel=4	Topology=o510-532i544-566o592-614i621-643o
Usho_6054	len=564	ExpAA=2.13	First60=0.00	PredHel=0	Topology=o
Usho_6055	len=528	ExpAA=0.77	First60=0.02	PredHel=0	Topology=o
Usho_6056	len=383	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usho_6057	len=967	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6058	len=668	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Usho_6059	len=684	ExpAA=228.66	First60=0.00	PredHel=9	Topology=o191-213i269-291o381-403i416-438o442-464i473-495o505-527i570-592o602-624i
Usho_6060	len=53	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Usho_6061	len=274	ExpAA=93.95	First60=28.95	PredHel=4	Topology=i28-50o65-84i97-119o169-191i
Usho_6062	len=513	ExpAA=257.59	First60=0.00	PredHel=12	Topology=i96-118o133-155i162-184o209-231i238-260o270-292i313-335o350-369i376-398o403-425i446-468o478-497i
Usho_6063	len=1001	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6064	len=317	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6065	len=1055	ExpAA=171.41	First60=0.26	PredHel=8	Topology=i211-233o248-270i286-308o332-351i490-512o532-554i917-939o943-965i
Usho_6066	len=317	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6067	len=386	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6068	len=580	ExpAA=1.77	First60=1.76	PredHel=0	Topology=o
Usho_6069	len=394	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_6070	len=382	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
Usho_6071	len=505	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6072	len=334	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6073	len=464	ExpAA=0.40	First60=0.38	PredHel=0	Topology=o
Usho_6074	len=1091	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6075	len=1545	ExpAA=0.14	First60=0.10	PredHel=0	Topology=o
Usho_6076	len=1722	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usho_6077	len=136	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6078	len=1038	ExpAA=2.38	First60=1.72	PredHel=0	Topology=o
Usho_6079	len=969	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6080	len=158	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Usho_6081	len=348	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
Usho_6082	len=328	ExpAA=24.11	First60=8.85	PredHel=0	Topology=o
Usho_6083	len=110	ExpAA=3.55	First60=0.29	PredHel=0	Topology=o
Usho_6084	len=589	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6085	len=521	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_6086	len=672	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6087	len=889	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_6088	len=324	ExpAA=2.00	First60=1.11	PredHel=0	Topology=o
Usho_6089	len=641	ExpAA=0.16	First60=0.00	PredHel=0	Topology=o
Usho_6090	len=94	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6091	len=99	ExpAA=21.52	First60=21.52	PredHel=1	Topology=i7-29o
Usho_6092	len=260	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_6093	len=359	ExpAA=0.14	First60=0.01	PredHel=0	Topology=o
Usho_6094	len=648	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6095	len=268	ExpAA=0.25	First60=0.22	PredHel=0	Topology=o
Usho_6096	len=1046	ExpAA=25.31	First60=2.38	PredHel=1	Topology=o1004-1026i
Usho_6097	len=557	ExpAA=68.47	First60=0.00	PredHel=3	Topology=o178-200i416-438o469-491i
Usho_6098	len=567	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_6099	len=166	ExpAA=0.28	First60=0.28	PredHel=0	Topology=o
Usho_6100	len=370	ExpAA=134.50	First60=31.45	PredHel=6	Topology=o20-42i49-71o93-115i128-150o160-182i211-233o
Usho_6101	len=441	ExpAA=26.63	First60=0.00	PredHel=0	Topology=o
Usho_6102	len=237	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usho_6103	len=871	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6104	len=349	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6105	len=302	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6106	len=387	ExpAA=54.16	First60=22.69	PredHel=1	Topology=i21-43o
Usho_6107	len=568	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_6108	len=805	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_6109	len=1305	ExpAA=0.37	First60=0.00	PredHel=0	Topology=o
Usho_6110	len=99	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Usho_6111	len=884	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6112	len=509	ExpAA=0.10	First60=0.00	PredHel=0	Topology=o
Usho_6113	len=683	ExpAA=126.11	First60=0.00	PredHel=6	Topology=i217-238o253-275i280-302o341-363i370-392o407-429i
Usho_6114	len=475	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Usho_6115	len=1267	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Usho_6116	len=982	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6117	len=302	ExpAA=31.67	First60=19.83	PredHel=1	Topology=i2-21o
Usho_6118	len=635	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6119	len=1075	ExpAA=0.31	First60=0.00	PredHel=0	Topology=o
Usho_6120	len=478	ExpAA=18.89	First60=18.80	PredHel=1	Topology=i19-36o
Usho_6121	len=1119	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6122	len=1955	ExpAA=0.69	First60=0.00	PredHel=0	Topology=o
Usho_6123	len=422	ExpAA=12.76	First60=12.74	PredHel=0	Topology=o
Usho_6124	len=210	ExpAA=20.52	First60=0.03	PredHel=1	Topology=i190-209o
Usho_6125	len=737	ExpAA=0.31	First60=0.00	PredHel=0	Topology=o
Usho_6126	len=735	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6127	len=918	ExpAA=3.95	First60=0.59	PredHel=0	Topology=o
Usho_6128	len=486	ExpAA=0.28	First60=0.00	PredHel=0	Topology=o
Usho_6129	len=754	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6130	len=1166	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usho_6131	len=96	ExpAA=0.08	First60=0.03	PredHel=0	Topology=i
Usho_6132	len=539	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
Usho_6133	len=593	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6134	len=445	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usho_6135	len=656	ExpAA=0.23	First60=0.20	PredHel=0	Topology=o
Usho_6136	len=191	ExpAA=0.14	First60=0.14	PredHel=0	Topology=o
Usho_6137	len=599	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_6138	len=456	ExpAA=2.05	First60=0.01	PredHel=0	Topology=o
Usho_6139	len=863	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6140	len=845	ExpAA=155.99	First60=22.00	PredHel=7	Topology=i12-34o105-127i140-162o199-221i228-250o270-287i294-316o
Usho_6141	len=1169	ExpAA=12.84	First60=0.00	PredHel=0	Topology=o
Usho_6142	len=632	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6143	len=293	ExpAA=63.51	First60=21.64	PredHel=3	Topology=i21-43o69-91i262-284o
Usho_6144	len=812	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usho_6145	len=513	ExpAA=0.11	First60=0.02	PredHel=0	Topology=o
Usho_6146	len=727	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6147	len=255	ExpAA=1.13	First60=0.00	PredHel=0	Topology=o
Usho_6148	len=544	ExpAA=0.03	First60=0.01	PredHel=0	Topology=o
Usho_6149	len=399	ExpAA=12.42	First60=1.77	PredHel=0	Topology=o
Usho_6150	len=589	ExpAA=0.29	First60=0.29	PredHel=0	Topology=o
Usho_6151	len=635	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_6152	len=758	ExpAA=14.45	First60=0.00	PredHel=0	Topology=o
Usho_6153	len=564	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6154	len=444	ExpAA=0.04	First60=0.01	PredHel=0	Topology=o
Usho_6155	len=1156	ExpAA=22.74	First60=0.00	PredHel=0	Topology=o
Usho_6156	len=132	ExpAA=18.77	First60=18.77	PredHel=1	Topology=o4-26i
Usho_6157	len=473	ExpAA=0.55	First60=0.00	PredHel=0	Topology=o
Usho_6158	len=311	ExpAA=0.18	First60=0.00	PredHel=0	Topology=o
Usho_6159	len=360	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6160	len=252	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6161	len=625	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6162	len=734	ExpAA=20.26	First60=0.00	PredHel=1	Topology=i108-125o
Usho_6163	len=2961	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6164	len=239	ExpAA=0.05	First60=0.04	PredHel=0	Topology=o
Usho_6165	len=564	ExpAA=21.07	First60=0.00	PredHel=0	Topology=o
Usho_6166	len=296	ExpAA=9.73	First60=0.08	PredHel=0	Topology=o
Usho_6167	len=352	ExpAA=42.21	First60=21.16	PredHel=2	Topology=o4-26i132-154o
Usho_6168	len=983	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_6169	len=1130	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usho_6170	len=353	ExpAA=19.22	First60=19.21	PredHel=1	Topology=i7-26o
Usho_6171	len=594	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6172	len=1321	ExpAA=4.89	First60=0.00	PredHel=0	Topology=o
Usho_6173	len=1117	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6174	len=370	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Usho_6175	len=747	ExpAA=0.17	First60=0.02	PredHel=0	Topology=o
Usho_6176	len=171	ExpAA=0.25	First60=0.25	PredHel=0	Topology=i
Usho_6177	len=1808	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6178	len=172	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6179	len=396	ExpAA=20.12	First60=0.12	PredHel=1	Topology=i377-395o
Usho_6180	len=624	ExpAA=207.87	First60=19.55	PredHel=10	Topology=o5-22i70-92o102-124i145-162o166-183i204-226o241-263i356-373o378-400i407-429o
Usho_6181	len=350	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6182	len=176	ExpAA=1.95	First60=0.00	PredHel=0	Topology=o
Usho_6183	len=1211	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6184	len=112	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Usho_6185	len=215	ExpAA=0.11	First60=0.08	PredHel=0	Topology=o
Usho_6186	len=566	ExpAA=262.02	First60=0.04	PredHel=12	Topology=i63-85o95-117i141-163o173-190i202-224o247-269i289-306o334-356i385-404o414-436i457-479o494-516i
Usho_6187	len=633	ExpAA=5.08	First60=5.08	PredHel=0	Topology=o
Usho_6188	len=313	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6189	len=296	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usho_6190	len=209	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_6191	len=1220	ExpAA=0.27	First60=0.00	PredHel=0	Topology=o
Usho_6192	len=1437	ExpAA=0.46	First60=0.00	PredHel=0	Topology=o
Usho_6193	len=234	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6194	len=555	ExpAA=9.63	First60=3.10	PredHel=0	Topology=o
Usho_6195	len=577	ExpAA=205.25	First60=19.55	PredHel=9	Topology=o5-24i168-185o195-213i220-237o304-326i362-384o426-448i461-483o526-548i
Usho_6196	len=804	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6197	len=433	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6198	len=1032	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usho_6199	len=960	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6200	len=1289	ExpAA=0.13	First60=0.00	PredHel=0	Topology=o
Usho_6201	len=379	ExpAA=166.80	First60=16.58	PredHel=7	Topology=o79-101i108-130o155-177i203-225o235-254i263-285o300-322i
Usho_6202	len=1458	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6203	len=251	ExpAA=88.97	First60=22.62	PredHel=4	Topology=i5-27o150-172i179-201o221-243i
Usho_6204	len=897	ExpAA=39.31	First60=0.00	PredHel=2	Topology=o839-861i868-890o
Usho_6205	len=452	ExpAA=4.27	First60=3.70	PredHel=0	Topology=o
Usho_6206	len=1089	ExpAA=5.09	First60=0.00	PredHel=0	Topology=o
Usho_6207	len=607	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6208	len=157	ExpAA=0.13	First60=0.13	PredHel=0	Topology=o
Usho_6209	len=971	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_6210	len=878	ExpAA=14.79	First60=2.42	PredHel=0	Topology=o
Usho_6211	len=426	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_6212	len=340	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6213	len=1813	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6214	len=173	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
Usho_6215	len=292	ExpAA=130.06	First60=21.05	PredHel=6	Topology=o36-58i70-92o122-144i165-184o199-221i234-256o
Usho_6216	len=1246	ExpAA=215.40	First60=24.93	PredHel=10	Topology=i21-43o58-80i211-233o237-259i419-441o1028-1050i1063-1085o1110-1132i1145-1164o1184-1206i
Usho_6217	len=78	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6218	len=536	ExpAA=253.71	First60=0.00	PredHel=12	Topology=i71-88o112-134i139-156o166-188i201-223o233-255i304-326o341-360i367-389o399-421i428-447o462-481i
Usho_6219	len=1231	ExpAA=42.38	First60=0.00	PredHel=2	Topology=o964-986i1019-1038o
Usho_6220	len=1064	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6221	len=186	ExpAA=0.08	First60=0.01	PredHel=0	Topology=o
Usho_6222	len=955	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_6223	len=105	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6224	len=290	ExpAA=2.34	First60=0.04	PredHel=0	Topology=o
Usho_6225	len=599	ExpAA=189.32	First60=0.00	PredHel=8	Topology=o232-254i266-283o287-309i358-380o395-417i429-451o466-485i492-509o
Usho_6226	len=610	ExpAA=247.25	First60=0.02	PredHel=10	Topology=i62-84o137-156i163-185o200-222i243-265o280-302i381-403o418-440i505-527o587-609i
Usho_6227	len=540	ExpAA=1.27	First60=0.01	PredHel=0	Topology=o
Usho_6228	len=438	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_6229	len=392	ExpAA=0.50	First60=0.01	PredHel=0	Topology=o
Usho_6230	len=607	ExpAA=171.03	First60=9.84	PredHel=7	Topology=i52-71o84-106i127-149o164-186i206-224o244-266i273-292o
Usho_6231	len=337	ExpAA=3.45	First60=0.00	PredHel=0	Topology=o
Usho_6232	len=225	ExpAA=0.06	First60=0.04	PredHel=0	Topology=o
Usho_6233	len=97	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6234	len=342	ExpAA=3.96	First60=0.01	PredHel=0	Topology=o
Usho_6235	len=300	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6236	len=138	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6237	len=283	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6238	len=635	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6239	len=998	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6240	len=560	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usho_6241	len=148	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6242	len=157	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6243	len=127	ExpAA=1.23	First60=1.23	PredHel=0	Topology=o
Usho_6244	len=181	ExpAA=0.06	First60=0.05	PredHel=0	Topology=o
Usho_6245	len=97	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6246	len=536	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6247	len=771	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6248	len=343	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6249	len=326	ExpAA=21.09	First60=0.00	PredHel=1	Topology=i173-195o
Usho_6250	len=130	ExpAA=0.05	First60=0.02	PredHel=0	Topology=o
Usho_6251	len=1292	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6252	len=598	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6253	len=393	ExpAA=6.74	First60=6.69	PredHel=0	Topology=o
Usho_6254	len=400	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6255	len=141	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6256	len=287	ExpAA=1.17	First60=0.06	PredHel=0	Topology=o
Usho_6257	len=932	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6258	len=1338	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6259	len=980	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_6260	len=344	ExpAA=0.18	First60=0.16	PredHel=0	Topology=o
Usho_6261	len=281	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usho_6262	len=934	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_6263	len=637	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
